6, 7, 16
44, 7, 16
45, 7, 16
4, 7, 17
5, 7, 17
45, 7, 17
4, 7, 18
5, 7, 18
45, 7, 18
46, 7, 18
3, 7, 19
4, 7, 19
46, 7, 19
3, 7, 20
4, 7, 20
46, 7, 20
47, 7, 20
3, 7, 21
47, 7, 21
3, 7, 22
47, 7, 22
3, 7, 23
47, 7, 23
2, 7, 24
3, 7, 24
47, 7, 24
2, 7, 25
3, 7, 25
47, 7, 25
2, 7, 26
3, 7, 26
47, 7, 26
48, 7, 26
2, 7, 27
47, 7, 27
48, 7, 27
2, 7, 28
48, 7, 28
2, 7, 29
48, 7, 29
24, 8, 0
25, 8, 0
26, 8, 0
20, 8, 1
21, 8, 1
22, 8, 1
23, 8, 1
24, 8, 1
25, 8, 1
26, 8, 1
27, 8, 1
28, 8, 1
29, 8, 1
30, 8, 1
17, 8, 2
18, 8, 2
19, 8, 2
20, 8, 2
21, 8, 2
22, 8, 2
28, 8, 2
29, 8, 2
30, 8, 2
31, 8, 2
32, 8, 2
33, 8, 2
15, 8, 3
16, 8, 3
17, 8, 3
18, 8, 3
19, 8, 3
32, 8, 3
33, 8, 3
34, 8, 3
35, 8, 3
14, 8, 4
15, 8, 4
35, 8, 4
36, 8, 4
13, 8, 5
14, 8, 5
36, 8, 5
37, 8, 5
12, 8, 6
13, 8, 6
37, 8, 6
38, 8, 6
10, 8, 7
11, 8, 7
12, 8, 7
38, 8, 7
39, 8, 7
9, 8, 8
11, 8, 8
39, 8, 8
40, 8, 8
8, 8, 9
10, 8, 9
40, 8, 9
41, 8, 9
42, 8, 9
7, 8, 10
9, 8, 10
41, 8, 10
43, 8, 10
7, 8, 11
8, 8, 11
42, 8, 11
43, 8, 11
7, 8, 12
43, 8, 12
6, 8, 13
7, 8, 13
43, 8, 13
44, 8, 13
5, 8, 14
6, 8, 14
44, 8, 14
5, 8, 15
6, 8, 15
44, 8, 15
45, 8, 15
4, 8, 16
5, 8, 16
45, 8, 16
4, 8, 17
5, 8, 17
45, 8, 17
46, 8, 17
3, 8, 18
4, 8, 18
46, 8, 18
3, 8, 19
4, 8, 19
46, 8, 19
47, 8, 19
3, 8, 20
47, 8, 20
3, 8, 21
47, 8, 21
2, 8, 22
3, 8, 22
47, 8, 22
2, 8, 23
3, 8, 23
47, 8, 23
2, 8, 24
3, 8, 24
47, 8, 24
48, 8, 24
2, 8, 25
47, 8, 25
48, 8, 25
2, 8, 26
47, 8, 26
48, 8, 26
2, 8, 27
48, 8, 27
2, 8, 28
48, 8, 28
2, 8, 29
48, 8, 29
2, 8, 30
48, 8, 30
2, 8, 31
48, 8, 31
2, 8, 32
48, 8, 32
21, 9, 0
22, 9, 0
23, 9, 0
24, 9, 0
25, 9, 0
26, 9, 0
27, 9, 0
28, 9, 0
18, 9, 1
19, 9, 1
20, 9, 1
21, 9, 1
22, 9, 1
23, 9, 1
26, 9, 1
27, 9, 1
28, 9, 1
29, 9, 1
30, 9, 1
31, 9, 1
32, 9, 1
15, 9, 2
16, 9, 2
17, 9, 2
18, 9, 2
19, 9, 2
20, 9, 2
30, 9, 2
31, 9, 2
32, 9, 2
33, 9, 2
34, 9, 2
14, 9, 3
16, 9, 3
34, 9, 3
35, 9, 3
36, 9, 3
13, 9, 4
15, 9, 4
35, 9, 4
36, 9, 4
37, 9, 4
12, 9, 5
14, 9, 5
37, 9, 5
38, 9, 5
11, 9, 6
12, 9, 6
13, 9, 6
37, 9, 6
38, 9, 6
39, 9, 6
10, 9, 7
11, 9, 7
39, 9, 7
40, 9, 7
8, 9, 8
9, 9, 8
10, 9, 8
40, 9, 8
41, 9, 8
8, 9, 9
9, 9, 9
41, 9, 9
42, 9, 9
7, 9, 10
8, 9, 10
42, 9, 10
43, 9, 10
7, 9, 11
43, 9, 11
6, 9, 12
7, 9, 12
43, 9, 12
44, 9, 12
6, 9, 13
44, 9, 13
5, 9, 14
6, 9, 14
44, 9, 14
45, 9, 14
5, 9, 15
44, 9, 15
45, 9, 15
4, 9, 16
5, 9, 16
45, 9, 16
46, 9, 16
4, 9, 17
45, 9, 17
46, 9, 17
3, 9, 18
4, 9, 18
46, 9, 18
47, 9, 18
3, 9, 19
46, 9, 19
47, 9, 19
2, 9, 20
3, 9, 20
47, 9, 20
2, 9, 21
3, 9, 21
47, 9, 21
2, 9, 22
3, 9, 22
47, 9, 22
48, 9, 22
2, 9, 23
47, 9, 23
48, 9, 23
2, 9, 24
48, 9, 24
2, 9, 25
48, 9, 25
2, 9, 26
48, 9, 26
2, 9, 27
48, 9, 27
2, 9, 28
48, 9, 28
2, 9, 29
48, 9, 29
1, 9, 30
2, 9, 30
48, 9, 30
1, 9, 31
2, 9, 31
48, 9, 31
49, 9, 31
1, 9, 32
2, 9, 32
48, 9, 32
2, 9, 33
48, 9, 33
2, 9, 34
48, 9, 34
21, 10, 0
22, 10, 0
23, 10, 0
24, 10, 0
25, 10, 0
26, 10, 0
27, 10, 0
28, 10, 0
29, 10, 0
16, 10, 1
17, 10, 1
18, 10, 1
19, 10, 1
20, 10, 1
21, 10, 1
29, 10, 1
30, 10, 1
31, 10, 1
32, 10, 1
33, 10, 1
15, 10, 2
16, 10, 2
17, 10, 2
32, 10, 2
33, 10, 2
34, 10, 2
35, 10, 2
14, 10, 3
15, 10, 3
35, 10, 3
36, 10, 3
12, 10, 4
13, 10, 4
14, 10, 4
36, 10, 4
37, 10, 4
11, 10, 5
12, 10, 5
13, 10, 5
37, 10, 5
38, 10, 5
10, 10, 6
11, 10, 6
38, 10, 6
39, 10, 6
40, 10, 6
9, 10, 7
10, 10, 7
11, 10, 7
39, 10, 7
41, 10, 7
8, 10, 8
9, 10, 8
40, 10, 8
42, 10, 8
7, 10, 9
8, 10, 9
41, 10, 9
43, 10, 9
7, 10, 10
42, 10, 10
43, 10, 10
6, 10, 11
7, 10, 11
43, 10, 11
44, 10, 11
6, 10, 12
44, 10, 12
5, 10, 13
6, 10, 13
44, 10, 13
45, 10, 13
5, 10, 14
44, 10, 14
45, 10, 14
4, 10, 15
5, 10, 15
45, 10, 15
46, 10, 15
4, 10, 16
45, 10, 16
46, 10, 16
3, 10, 17
4, 10, 17
46, 10, 17
47, 10, 17
3, 10, 18
4, 10, 18
46, 10, 18
47, 10, 18
2, 10, 19
3, 10, 19
47, 10, 19
2, 10, 20
3, 10, 20
47, 10, 20
48, 10, 20
2, 10, 21
47, 10, 21
48, 10, 21
2, 10, 22
48, 10, 22
2, 10, 23
48, 10, 23
2, 10, 24
48, 10, 24
2, 10, 25
48, 10, 25
2, 10, 26
48, 10, 26
2, 10, 27
48, 10, 27
1, 10, 28
2, 10, 28
48, 10, 28
1, 10, 29
2, 10, 29
48, 10, 29
49, 10, 29
1, 10, 30
48, 10, 30
49, 10, 30
1, 10, 31
48, 10, 31
49, 10, 31
1, 10, 32
2, 10, 32
48, 10, 32
49, 10, 32
2, 10, 33
48, 10, 33
2, 10, 34
48, 10, 34
2, 10, 35
48, 10, 35
2, 10, 36
47, 10, 36
48, 10, 36
2, 10, 37
3, 10, 37
47, 10, 37
21, 11, 0
22, 11, 0
23, 11, 0
24, 11, 0
25, 11, 0
26, 11, 0
27, 11, 0
28, 11, 0
29, 11, 0
17, 11, 1
18, 11, 1
19, 11, 1
20, 11, 1
21, 11, 1
22, 11, 1
23, 11, 1
24, 11, 1
25, 11, 1
26, 11, 1
27, 11, 1
28, 11, 1
29, 11, 1
30, 11, 1
31, 11, 1
32, 11, 1
33, 11, 1
15, 11, 2
16, 11, 2
17, 11, 2
18, 11, 2
19, 11, 2
20, 11, 2
21, 11, 2
22, 11, 2
23, 11, 2
24, 11, 2
25, 11, 2
26, 11, 2
27, 11, 2
28, 11, 2
29, 11, 2
30, 11, 2
31, 11, 2
32, 11, 2
33, 11, 2
34, 11, 2
35, 11, 2
13, 11, 3
14, 11, 3
15, 11, 3
34, 11, 3
35, 11, 3
36, 11, 3
37, 11, 3
12, 11, 4
13, 11, 4
37, 11, 4
38, 11, 4
11, 11, 5
12, 11, 5
38, 11, 5
39, 11, 5
9, 11, 6
10, 11, 6
11, 11, 6
39, 11, 6
40, 11, 6
41, 11, 6
8, 11, 7
10, 11, 7
40, 11, 7
42, 11, 7
7, 11, 8
8, 11, 8
9, 11, 8
41, 11, 8
43, 11, 8
7, 11, 9
42, 11, 9
43, 11, 9
6, 11, 10
7, 11, 10
43, 11, 10
6, 11, 11
43, 11, 11
44, 11, 11
5, 11, 12
6, 11, 12
44, 11, 12
45, 11, 12
5, 11, 13
6, 11, 13
44, 11, 13
45, 11, 13
4, 11, 14
5, 11, 14
45, 11, 14
46, 11, 14
4, 11, 15
5, 11, 15
45, 11, 15
46, 11, 15
3, 11, 16
4, 11, 16
46, 11, 16
3, 11, 17
4, 11, 17
46, 11, 17
47, 11, 17
2, 11, 18
3, 11, 18
47, 11, 18
2, 11, 19
3, 11, 19
47, 11, 19
48, 11, 19
2, 11, 20
48, 11, 20
2, 11, 21
48, 11, 21
2, 11, 22
48, 11, 22
2, 11, 23
48, 11, 23
2, 11, 24
48, 11, 24
2, 11, 25
48, 11, 25
1, 11, 26
2, 11, 26
48, 11, 26
1, 11, 27
2, 11, 27
48, 11, 27
49, 11, 27
1, 11, 28
48, 11, 28
49, 11, 28
1, 11, 29
48, 11, 29
49, 11, 29
1, 11, 30
49, 11, 30
1, 11, 31
49, 11, 31
1, 11, 32
2, 11, 32
48, 11, 32
49, 11, 32
1, 11, 33
2, 11, 33
48, 11, 33
2, 11, 34
48, 11, 34
2, 11, 35
48, 11, 35
2, 11, 36
47, 11, 36
48, 11, 36
2, 11, 37
3, 11, 37
47, 11, 37
48, 11, 37
3, 11, 38
47, 11, 38
3, 11, 39
47, 11, 39
3, 11, 40
47, 11, 40
25, 12, 1
15, 12, 2
16, 12, 2
17, 12, 2
18, 12, 2
19, 12, 2
20, 12, 2
21, 12, 2
22, 12, 2
23, 12, 2
24, 12, 2
25, 12, 2
26, 12, 2
27, 12, 2
28, 12, 2
29, 12, 2
30, 12, 2
31, 12, 2
32, 12, 2
33, 12, 2
34, 12, 2
13, 12, 3
14, 12, 3
15, 12, 3
16, 12, 3
17, 12, 3
18, 12, 3
19, 12, 3
20, 12, 3
21, 12, 3
22, 12, 3
28, 12, 3
29, 12, 3
30, 12, 3
31, 12, 3
32, 12, 3
33, 12, 3
35, 12, 3
36, 12, 3
37, 12, 3
12, 12, 4
13, 12, 4
14, 12, 4
15, 12, 4
16, 12, 4
17, 12, 4
33, 12, 4
34, 12, 4
35, 12, 4
36, 12, 4
37, 12, 4
38, 12, 4
10, 12, 5
11, 12, 5
12, 12, 5
13, 12, 5
14, 12, 5
15, 12, 5
35, 12, 5
36, 12, 5
37, 12, 5
38, 12, 5
39, 12, 5
40, 12, 5
9, 12, 6
10, 12, 6
11, 12, 6
39, 12, 6
40, 12, 6
41, 12, 6
8, 12, 7
9, 12, 7
41, 12, 7
42, 12, 7
7, 12, 8
8, 12, 8
42, 12, 8
43, 12, 8
6, 12, 9
7, 12, 9
43, 12, 9
44, 12, 9
6, 12, 10
7, 12, 10
43, 12, 10
44, 12, 10
5, 12, 11
6, 12, 11
44, 12, 11
5, 12, 12
6, 12, 12
44, 12, 12
45, 12, 12
4, 12, 13
5, 12, 13
45, 12, 13
4, 12, 14
5, 12, 14
45, 12, 14
46, 12, 14
4, 12, 15
46, 12, 15
3, 12, 16
4, 12, 16
46, 12, 16
47, 12, 16
2, 12, 17
3, 12, 17
47, 12, 17
2, 12, 18
3, 12, 18
47, 12, 18
48, 12, 18
2, 12, 19
48, 12, 19
2, 12, 20
48, 12, 20
2, 12, 21
48, 12, 21
2, 12, 22
48, 12, 22
2, 12, 23
48, 12, 23
1, 12, 24
2, 12, 24
48, 12, 24
1, 12, 25
2, 12, 25
48, 12, 25
49, 12, 25
1, 12, 26
48, 12, 26
49, 12, 26
1, 12, 27
48, 12, 27
49, 12, 27
1, 12, 28
49, 12, 28
1, 12, 29
49, 12, 29
1, 12, 30
49, 12, 30
1, 12, 31
49, 12, 31
1, 12, 32
48, 12, 32
49, 12, 32
1, 12, 33
2, 12, 33
48, 12, 33
49, 12, 33
2, 12, 34
48, 12, 34
2, 12, 35
48, 12, 35
2, 12, 36
48, 12, 36
2, 12, 37
47, 12, 37
48, 12, 37
2, 12, 38
3, 12, 38
47, 12, 38
3, 12, 39
47, 12, 39
3, 12, 40
47, 12, 40
3, 12, 41
47, 12, 41
3, 12, 42
4, 12, 42
46, 12, 42
47, 12, 42
4, 12, 43
46, 12, 43
24, 13, 1
25, 13, 1
26, 13, 1
20, 13, 2
21, 13, 2
22, 13, 2
23, 13, 2
24, 13, 2
25, 13, 2
26, 13, 2
27, 13, 2
28, 13, 2
29, 13, 2
30, 13, 2
16, 13, 3
17, 13, 3
18, 13, 3
19, 13, 3
20, 13, 3
21, 13, 3
29, 13, 3
30, 13, 3
31, 13, 3
32, 13, 3
33, 13, 3
34, 13, 3
15, 13, 4
16, 13, 4
33, 13, 4
34, 13, 4
35, 13, 4
11, 13, 5
12, 13, 5
13, 13, 5
14, 13, 5
15, 13, 5
35, 13, 5
36, 13, 5
37, 13, 5
38, 13, 5
39, 13, 5
9, 13, 6
10, 13, 6
11, 13, 6
12, 13, 6
13, 13, 6
14, 13, 6
36, 13, 6
37, 13, 6
38, 13, 6
39, 13, 6
40, 13, 6
41, 13, 6
8, 13, 7
9, 13, 7
10, 13, 7
11, 13, 7
12, 13, 7
13, 13, 7
37, 13, 7
38, 13, 7
39, 13, 7
40, 13, 7
41, 13, 7
42, 13, 7
7, 13, 8
8, 13, 8
9, 13, 8
10, 13, 8
11, 13, 8
39, 13, 8
40, 13, 8
41, 13, 8
42, 13, 8
43, 13, 8
6, 13, 9
7, 13, 9
43, 13, 9
44, 13, 9
6, 13, 10
44, 13, 10
5, 13, 11
6, 13, 11
44, 13, 11
45, 13, 11
5, 13, 12
45, 13, 12
4, 13, 13
5, 13, 13
45, 13, 13
46, 13, 13
4, 13, 14
46, 13, 14
3, 13, 15
4, 13, 15
46, 13, 15
47, 13, 15
3, 13, 16
47, 13, 16
2, 13, 17
3, 13, 17
47, 13, 17
48, 13, 17
2, 13, 18
47, 13, 18
48, 13, 18
2, 13, 19
48, 13, 19
2, 13, 20
48, 13, 20
2, 13, 21
48, 13, 21
1, 13, 22
2, 13, 22
48, 13, 22
1, 13, 23
2, 13, 23
48, 13, 23
49, 13, 23
1, 13, 24
48, 13, 24
49, 13, 24
1, 13, 25
48, 13, 25
49, 13, 25
1, 13, 26
49, 13, 26
1, 13, 27
49, 13, 27
1, 13, 28
49, 13, 28
1, 13, 29
49, 13, 29
1, 13, 30
49, 13, 30
1, 13, 31
49, 13, 31
1, 13, 32
49, 13, 32
1, 13, 33
2, 13, 33
48, 13, 33
49, 13, 33
1, 13, 34
2, 13, 34
48, 13, 34
2, 13, 35
48, 13, 35
2, 13, 36
48, 13, 36
2, 13, 37
47, 13, 37
48, 13, 37
2, 13, 38
3, 13, 38
47, 13, 38
48, 13, 38
3, 13, 39
47, 13, 39
3, 13, 40
47, 13, 40
3, 13, 41
47, 13, 41
3, 13, 42
4, 13, 42
46, 13, 42
47, 13, 42
4, 13, 43
5, 13, 43
45, 13, 43
46, 13, 43
5, 13, 44
45, 13, 44
5, 13, 45
6, 13, 45
44, 13, 45
45, 13, 45
6, 13, 46
44, 13, 46
23, 14, 1
24, 14, 1
25, 14, 1
26, 14, 1
27, 14, 1
19, 14, 2
20, 14, 2
21, 14, 2
22, 14, 2
23, 14, 2
24, 14, 2
26, 14, 2
27, 14, 2
28, 14, 2
29, 14, 2
30, 14, 2
31, 14, 2
16, 14, 3
17, 14, 3
18, 14, 3
19, 14, 3
20, 14, 3
30, 14, 3
31, 14, 3
32, 14, 3
33, 14, 3
34, 14, 3
15, 14, 4
16, 14, 4
34, 14, 4
35, 14, 4
13, 14, 5
14, 14, 5
15, 14, 5
35, 14, 5
36, 14, 5
12, 14, 6
13, 14, 6
14, 14, 6
36, 14, 6
37, 14, 6
38, 14, 6
11, 14, 7
12, 14, 7
38, 14, 7
39, 14, 7
7, 14, 8
8, 14, 8
9, 14, 8
10, 14, 8
11, 14, 8
39, 14, 8
40, 14, 8
41, 14, 8
42, 14, 8
43, 14, 8
6, 14, 9
7, 14, 9
8, 14, 9
9, 14, 9
10, 14, 9
40, 14, 9
41, 14, 9
42, 14, 9
43, 14, 9
44, 14, 9
6, 14, 10
7, 14, 10
8, 14, 10
9, 14, 10
41, 14, 10
42, 14, 10
43, 14, 10
44, 14, 10
5, 14, 11
6, 14, 11
7, 14, 11
8, 14, 11
42, 14, 11
43, 14, 11
44, 14, 11
45, 14, 11
4, 14, 12
5, 14, 12
45, 14, 12
46, 14, 12
4, 14, 13
45, 14, 13
46, 14, 13
3, 14, 14
4, 14, 14
46, 14, 14
47, 14, 14
3, 14, 15
46, 14, 15
47, 14, 15
2, 14, 16
3, 14, 16
47, 14, 16
48, 14, 16
2, 14, 17
47, 14, 17
48, 14, 17
2, 14, 18
48, 14, 18
2, 14, 19
48, 14, 19
1, 14, 20
2, 14, 20
48, 14, 20
1, 14, 21
2, 14, 21
48, 14, 21
49, 14, 21
1, 14, 22
48, 14, 22
49, 14, 22
1, 14, 23
49, 14, 23
1, 14, 24
49, 14, 24
1, 14, 25
49, 14, 25
1, 14, 26
49, 14, 26
1, 14, 27
49, 14, 27
1, 14, 28
49, 14, 28
0, 14, 29
1, 14, 29
49, 14, 29
0, 14, 30
1, 14, 30
49, 14, 30
1, 14, 31
49, 14, 31
1, 14, 32
49, 14, 32
1, 14, 33
48, 14, 33
49, 14, 33
1, 14, 34
2, 14, 34
48, 14, 34
49, 14, 34
2, 14, 35
48, 14, 35
2, 14, 36
48, 14, 36
2, 14, 37
48, 14, 37
2, 14, 38
47, 14, 38
48, 14, 38
2, 14, 39
3, 14, 39
47, 14, 39
3, 14, 40
